InvoiceNo,CustomerID,Country,InvoiceDate,total_quantity,unique_items,line_items,avg_unit_price,invoice_total,InvoiceHour,InvoiceMonth,high_value_invoice
575215,18109,United Kingdom,2011-11-09 11:04:00,36,12,12,6.729166666666667,261.2,11,2011-11,0
575216,13384,United Kingdom,2011-11-09 11:04:00,547,23,23,1.8356521739130431,722.2,11,2011-11,1
575217,14794,United Kingdom,2011-11-09 11:10:00,50,8,8,4.9575,147.15,11,2011-11,0
575218,16592,United Kingdom,2011-11-09 11:16:00,121,13,13,3.373076923076923,285.85,11,2011-11,0
575219,17511,United Kingdom,2011-11-09 11:17:00,4675,66,66,2.0831818181818185,7059.54,11,2011-11,1
575220,17511,United Kingdom,2011-11-09 11:19:00,1400,14,14,1.7900000000000005,2506.0,11,2011-11,1
575221,12949,United Kingdom,2011-11-09 11:25:00,333,36,36,3.601388888888889,717.8000000000001,11,2011-11,1
575222,16880,United Kingdom,2011-11-09 11:33:00,141,36,36,4.473055555555556,398.31,11,2011-11,0
575255,15769,United Kingdom,2011-11-09 11:55:00,788,5,5,2.5740000000000003,1975.0,11,2011-11,1
575256,13408,United Kingdom,2011-11-09 11:58:00,252,8,8,3.2187499999999996,550.4399999999999,11,2011-11,1
575258,13623,United Kingdom,2011-11-09 12:00:00,137,15,15,2.2893333333333334,188.57,12,2011-11,0
575269,17865,United Kingdom,2011-11-09 12:08:00,730,40,40,2.73025,1130.74,12,2011-11,1
575291,16656,United Kingdom,2011-11-09 12:20:00,144,2,2,0.72,103.68,12,2011-11,0
575296,16041,United Kingdom,2011-11-09 12:25:00,540,1,1,0.79,426.6,12,2011-11,0
575297,15134,United Kingdom,2011-11-09 12:26:00,50,8,8,3.405,172.14,12,2011-11,0
575298,17841,United Kingdom,2011-11-09 12:29:00,480,70,76,2.7753947368421055,438.08,12,2011-11,0
575299,14691,United Kingdom,2011-11-09 12:30:00,100,9,9,3.78,345.26,12,2011-11,0
575300,13804,United Kingdom,2011-11-09 12:30:00,170,11,11,3.1218181818181816,304.02,12,2011-11,0
575301,13804,United Kingdom,2011-11-09 12:32:00,13,3,3,3.9966666666666666,48.790000000000006,12,2011-11,0
575302,17086,United Kingdom,2011-11-09 12:32:00,236,5,5,1.838,307.96000000000004,12,2011-11,0
575303,12893,United Kingdom,2011-11-09 12:34:00,90,27,31,2.2106451612903224,176.55,12,2011-11,0
575304,17841,United Kingdom,2011-11-09 12:38:00,6,3,3,1.4166666666666667,8.9,12,2011-11,0
575305,14188,United Kingdom,2011-11-09 12:45:00,178,10,10,1.854,336.40000000000003,12,2011-11,0
575312,13588,United Kingdom,2011-11-09 12:49:00,196,13,13,1.5392307692307694,222.0,12,2011-11,0
575317,17402,United Kingdom,2011-11-09 13:12:00,106,4,4,3.435,312.9,13,2011-11,0
575318,14921,United Kingdom,2011-11-09 13:17:00,322,25,25,1.6532,413.06,13,2011-11,0
575319,14836,United Kingdom,2011-11-09 13:26:00,31,4,4,3.325,76.05,13,2011-11,0
575320,17011,United Kingdom,2011-11-09 13:30:00,186,15,15,1.79,270.9,13,2011-11,0
575321,15311,United Kingdom,2011-11-09 13:34:00,175,18,18,2.7249999999999996,275.41,13,2011-11,0
575322,14543,United Kingdom,2011-11-09 13:36:00,68,5,5,7.236,312.78000000000003,13,2011-11,0
575323,15392,United Kingdom,2011-11-09 13:37:00,354,25,25,2.9564,565.66,13,2011-11,1
575324,14240,United Kingdom,2011-11-09 13:45:00,339,32,32,3.0959375,663.49,13,2011-11,1
575325,17293,United Kingdom,2011-11-09 13:46:00,150,39,41,2.6421951219512194,306.25,13,2011-11,0
575326,12532,France,2011-11-09 13:47:00,153,16,16,3.698125,349.83000000000004,13,2011-11,0
575328,17857,United Kingdom,2011-11-09 13:48:00,2400,5,5,1.61,2640.0,13,2011-11,1
575329,17038,United Kingdom,2011-11-09 13:50:00,28,22,22,4.440909090909091,112.4,13,2011-11,0
575330,15152,United Kingdom,2011-11-09 13:50:00,268,17,17,1.6241176470588234,309.08,13,2011-11,0
575331,13209,United Kingdom,2011-11-09 13:52:00,593,59,60,2.0828333333333333,1049.66,13,2011-11,1
575332,13209,United Kingdom,2011-11-09 13:53:00,48,1,1,1.79,85.92,13,2011-11,0
575333,13209,United Kingdom,2011-11-09 13:54:00,357,22,22,4.024090909090909,599.95,13,2011-11,1
575334,14493,United Kingdom,2011-11-09 13:54:00,256,23,23,2.7556521739130435,475.62,13,2011-11,1
575335,12931,United Kingdom,2011-11-09 13:56:00,3684,7,9,1.4955555555555555,4961.2,13,2011-11,1
575336,14968,United Kingdom,2011-11-09 13:58:00,127,37,37,1.9402702702702703,147.59,13,2011-11,0
575337,17867,United Kingdom,2011-11-09 14:11:00,133,53,59,1.7228813559322036,185.44,14,2011-11,0
575338,17867,United Kingdom,2011-11-09 14:15:00,1,1,1,14.95,14.95,14,2011-11,0
575339,15555,United Kingdom,2011-11-09 14:29:00,94,27,27,4.921111111111111,312.12,14,2011-11,0
575340,15485,United Kingdom,2011-11-09 14:31:00,703,43,43,2.7941860465116277,1296.37,14,2011-11,1
575342,17528,United Kingdom,2011-11-09 14:44:00,103,15,15,5.544,373.27,14,2011-11,0
575352,12504,Germany,2011-11-09 14:56:00,87,6,6,8.075000000000001,449.4,14,2011-11,0
575356,13882,United Kingdom,2011-11-09 14:58:00,10,2,2,4.95,49.5,14,2011-11,0
575360,16516,United Kingdom,2011-11-09 14:59:00,58,6,6,2.1166666666666667,101.7,14,2011-11,0
575366,14621,United Kingdom,2011-11-09 15:02:00,329,29,29,3.4058620689655172,482.59,15,2011-11,1
575367,15114,United Kingdom,2011-11-09 15:05:00,564,35,35,1.1928571428571428,508.28,15,2011-11,1
575368,14482,United Kingdom,2011-11-09 15:07:00,101,52,53,3.1873584905660377,225.18,15,2011-11,0
575369,16655,United Kingdom,2011-11-09 15:09:00,364,22,22,1.7295454545454545,613.6800000000001,15,2011-11,1
575370,13522,United Kingdom,2011-11-09 15:11:00,44,5,5,3.2700000000000005,125.8,15,2011-11,0
575371,14132,United Kingdom,2011-11-09 15:11:00,340,11,11,1.0545454545454545,305.6,15,2011-11,0
575383,15986,United Kingdom,2011-11-09 15:17:00,268,14,14,0.8971428571428571,168.12,15,2011-11,0
575384,17690,United Kingdom,2011-11-09 15:17:00,181,21,21,3.2080952380952383,504.53,15,2011-11,1
575387,13992,United Kingdom,2011-11-09 15:23:00,64,5,5,1.17,76.8,15,2011-11,0
575388,12971,United Kingdom,2011-11-09 15:30:00,156,2,2,2.005,188.04,15,2011-11,0
575389,12971,United Kingdom,2011-11-09 15:31:00,101,7,7,2.0028571428571427,97.63,15,2011-11,0
575390,12971,United Kingdom,2011-11-09 15:31:00,60,5,5,0.922,55.31999999999999,15,2011-11,0
575391,14354,United Kingdom,2011-11-09 15:36:00,90,6,6,1.2583333333333333,87.78,15,2011-11,0
575392,14234,United Kingdom,2011-11-09 15:42:00,215,15,15,1.2986666666666666,209.48,15,2011-11,0
575410,17705,United Kingdom,2011-11-09 15:50:00,172,17,17,3.235294117647059,413.6,15,2011-11,0
575415,16168,United Kingdom,2011-11-09 15:51:00,50,1,1,4.15,207.50000000000003,15,2011-11,0
575418,16986,United Kingdom,2011-11-09 15:52:00,40,2,2,2.08,83.2,15,2011-11,0
575433,16953,United Kingdom,2011-11-09 15:54:00,10,1,1,2.08,20.8,15,2011-11,0
575475,17702,United Kingdom,2011-11-09 16:03:00,302,19,19,1.8042105263157897,485.6,16,2011-11,1
575476,15046,United Kingdom,2011-11-09 16:10:00,421,8,8,1.0225,393.23,16,2011-11,0
575480,15594,United Kingdom,2011-11-09 16:26:00,53,8,8,4.8625,182.55,16,2011-11,0
575481,15679,United Kingdom,2011-11-09 16:28:00,682,84,84,1.1465476190476191,474.4,16,2011-11,1
575482,15916,United Kingdom,2011-11-09 16:33:00,179,38,40,3.4985,355.38,16,2011-11,0
575483,16996,United Kingdom,2011-11-09 16:43:00,154,11,11,3.0990909090909096,415.18,16,2011-11,0
575484,16670,United Kingdom,2011-11-09 17:02:00,199,26,26,4.721923076923077,484.15,17,2011-11,1
575485,18274,United Kingdom,2011-11-09 17:03:00,88,11,11,3.671818181818182,175.92,17,2011-11,0
575486,14911,EIRE,2011-11-09 17:07:00,580,21,21,2.0571428571428574,826.0400000000001,17,2011-11,1
575487,15450,United Kingdom,2011-11-09 17:11:00,376,30,30,2.1726666666666663,429.84,17,2011-11,0
575490,15031,United Kingdom,2011-11-09 17:44:00,230,35,35,2.1020000000000003,230.82,17,2011-11,0
575491,15531,United Kingdom,2011-11-09 17:47:00,832,175,181,3.06,1495.06,17,2011-11,1
575492,18236,United Kingdom,2011-11-10 08:06:00,64,6,6,2.3583333333333334,108.5,8,2011-11,0
575493,18210,United Kingdom,2011-11-10 08:39:00,271,15,15,2.768,321.37,8,2011-11,0
575494,17500,United Kingdom,2011-11-10 09:08:00,7,3,3,33.833333333333336,288.0,9,2011-11,0
575495,14944,United Kingdom,2011-11-10 09:09:00,266,12,12,3.169166666666667,754.6600000000001,9,2011-11,1
575496,14944,United Kingdom,2011-11-10 09:09:00,72,3,3,2.6166666666666667,188.4,9,2011-11,0
575497,14944,United Kingdom,2011-11-10 09:10:00,12,1,1,2.89,34.68,9,2011-11,0
575498,12708,Germany,2011-11-10 09:52:00,13,2,2,9.625,33.0,9,2011-11,0
575499,16003,United Kingdom,2011-11-10 09:56:00,262,17,17,2.4288235294117646,525.92,9,2011-11,1
575500,16003,United Kingdom,2011-11-10 09:57:00,328,28,28,1.7778571428571428,415.55,9,2011-11,0
575501,16218,United Kingdom,2011-11-10 09:59:00,336,12,12,1.5558333333333332,449.2,9,2011-11,0
575502,16700,United Kingdom,2011-11-10 10:10:00,264,21,21,2.0495238095238095,369.12,10,2011-11,0
575504,14895,United Kingdom,2011-11-10 10:29:00,305,34,34,4.681176470588235,770.92,10,2011-11,1
575507,17197,United Kingdom,2011-11-10 10:32:00,191,29,29,5.508965517241379,1013.01,10,2011-11,1
575508,14646,Netherlands,2011-11-10 10:32:00,6712,53,53,2.0141509433962264,8111.2,10,2011-11,1
575509,17101,United Kingdom,2011-11-10 10:32:00,256,8,8,2.49125,471.0,10,2011-11,1
575510,14646,Netherlands,2011-11-10 10:33:00,1040,10,10,4.4079999999999995,1549.12,10,2011-11,1
575512,14121,United Kingdom,2011-11-10 10:36:00,786,68,68,3.028970588235294,1247.41,10,2011-11,1
575514,12541,Spain,2011-11-10 10:40:00,261,24,24,3.6725,445.04,10,2011-11,0
575515,17315,United Kingdom,2011-11-10 10:41:00,159,9,9,2.672222222222222,420.74999999999994,10,2011-11,0
575516,17340,United Kingdom,2011-11-10 10:45:00,1690,116,116,3.8729310344827583,3893.79,10,2011-11,1
575517,14562,United Kingdom,2011-11-10 10:49:00,110,29,30,4.028333333333333,337.02,10,2011-11,0
575519,12682,France,2011-11-10 10:53:00,165,14,14,3.5385714285714287,310.83000000000004,10,2011-11,0
575520,17537,United Kingdom,2011-11-10 10:56:00,330,14,14,1.2678571428571428,266.92,10,2011-11,0
575525,13983,United Kingdom,2011-11-10 11:06:00,72,1,1,1.79,128.88,11,2011-11,0
575563,17521,United Kingdom,2011-11-10 11:22:00,186,14,14,1.762857142857143,225.46,11,2011-11,0
575574,14606,United Kingdom,2011-11-10 11:37:00,62,28,28,1.749285714285714,110.14,11,2011-11,0
575576,16025,United Kingdom,2011-11-10 11:45:00,338,28,28,1.9764285714285716,439.66,11,2011-11,0
575579,13081,United Kingdom,2011-11-10 11:49:00,100,1,1,0.72,72.0,11,2011-11,0
575581,12659,France,2011-11-10 11:53:00,105,5,5,5.308,91.68,11,2011-11,0
575582,16986,United Kingdom,2011-11-10 11:55:00,1000,1,1,1.79,1790.0,11,2011-11,1
575583,14456,United Kingdom,2011-11-10 11:55:00,174,75,79,1.6935443037974682,243.04,11,2011-11,0
575584,12682,France,2011-11-10 11:55:00,101,13,13,4.013846153846154,245.4,11,2011-11,0
575586,12981,United Kingdom,2011-11-10 12:00:00,108,9,9,1.728888888888889,185.04,12,2011-11,0
575587,17461,United Kingdom,2011-11-10 12:01:00,435,47,47,2.100638297872341,382.56,12,2011-11,0
575589,14262,United Kingdom,2011-11-10 12:05:00,274,27,27,2.117777777777778,514.16,12,2011-11,1
575591,17791,United Kingdom,2011-11-10 12:09:00,46,10,10,2.77,106.1,12,2011-11,0
575593,14226,United Kingdom,2011-11-10 12:12:00,133,12,12,4.373333333333334,320.07,12,2011-11,0
575595,15452,United Kingdom,2011-11-10 12:13:00,60,6,6,2.2333333333333334,125.4,12,2011-11,0
575602,17059,United Kingdom,2011-11-10 12:27:00,571,146,146,2.712945205479452,843.29,12,2011-11,1
575603,18125,United Kingdom,2011-11-10 12:29:00,109,24,24,2.2125,197.85,12,2011-11,0
575604,16011,United Kingdom,2011-11-10 12:32:00,120,7,7,2.1357142857142857,256.2,12,2011-11,0
575605,17188,United Kingdom,2011-11-10 12:35:00,217,15,15,2.521333333333333,350.02000000000004,12,2011-11,0
575607,14096,United Kingdom,2011-11-10 12:37:00,1014,375,377,6.477135278514589,4358.0,12,2011-11,1
575609,17243,United Kingdom,2011-11-10 12:40:00,268,21,22,3.3686363636363637,448.5,12,2011-11,0
575610,16628,United Kingdom,2011-11-10 12:45:00,361,30,30,2.366,568.21,12,2011-11,1
575611,17861,United Kingdom,2011-11-10 12:46:00,260,11,11,0.459090909090909,113.5,12,2011-11,0
575612,17416,United Kingdom,2011-11-10 12:47:00,699,52,52,2.0821153846153844,1014.61,12,2011-11,1
575618,15463,United Kingdom,2011-11-10 12:57:00,106,7,7,1.8557142857142856,126.14,12,2011-11,0
575619,14712,United Kingdom,2011-11-10 12:59:00,120,5,5,4.13,495.6,12,2011-11,1
575620,17573,United Kingdom,2011-11-10 13:01:00,125,13,13,2.597692307692308,198.39,13,2011-11,0
575621,16892,United Kingdom,2011-11-10 13:03:00,52,17,17,4.753529411764706,131.14,13,2011-11,0
575622,16743,United Kingdom,2011-11-10 13:13:00,369,24,24,1.1683333333333332,352.23,13,2011-11,0
575623,14064,United Kingdom,2011-11-10 13:14:00,260,18,20,1.4995,237.31,13,2011-11,0
575624,18217,United Kingdom,2011-11-10 13:18:00,223,12,12,2.308333333333333,303.85,13,2011-11,0
575627,17977,United Kingdom,2011-11-10 13:28:00,342,19,21,3.2476190476190476,288.14,13,2011-11,0
575628,12844,United Kingdom,2011-11-10 13:31:00,48,23,24,2.938333333333333,151.08,13,2011-11,0
575629,12599,France,2011-11-10 13:34:00,207,14,14,2.1757142857142857,175.54,13,2011-11,0
575631,15184,United Kingdom,2011-11-10 13:41:00,126,42,42,2.228809523809524,166.97,13,2011-11,0
575632,12473,Germany,2011-11-10 13:44:00,3,1,3,337.9533333333333,1013.86,13,2011-11,1
575633,15355,United Kingdom,2011-11-10 13:44:00,24,6,6,6.283333333333334,150.8,13,2011-11,0
575634,13266,United Kingdom,2011-11-10 13:44:00,412,18,18,1.7372222222222222,301.06,13,2011-11,0
575636,12473,Germany,2011-11-10 13:46:00,1,1,1,40.46,40.46,13,2011-11,0
575637,16904,United Kingdom,2011-11-10 13:46:00,143,60,60,2.7141666666666664,356.18,13,2011-11,0
575639,15289,United Kingdom,2011-11-10 13:49:00,240,10,10,1.269,241.8,13,2011-11,0
575640,13148,United Kingdom,2011-11-10 14:01:00,110,31,32,2.9521875,240.16,14,2011-11,0
575642,14466,United Kingdom,2011-11-10 14:07:00,177,14,14,3.7,486.75,14,2011-11,1
575643,13267,United Kingdom,2011-11-10 14:09:00,184,16,16,2.9775,384.88,14,2011-11,0
575647,16440,United Kingdom,2011-11-10 14:16:00,392,45,46,2.2069565217391305,856.41,14,2011-11,1
575652,12748,United Kingdom,2011-11-10 14:28:00,43,8,8,9.9,469.65,14,2011-11,1
575654,15238,United Kingdom,2011-11-10 14:28:00,115,13,13,4.033076923076923,299.21000000000004,14,2011-11,0
575655,16434,United Kingdom,2011-11-10 14:28:00,60,18,18,4.335555555555556,182.23,14,2011-11,0
575656,13319,United Kingdom,2011-11-10 14:29:00,777,47,47,3.23,1855.99,14,2011-11,1
575657,13319,United Kingdom,2011-11-10 14:30:00,58,5,5,1.908,112.04,14,2011-11,0
575658,13319,United Kingdom,2011-11-10 14:31:00,12,1,1,2.08,24.96,14,2011-11,0
575659,13576,United Kingdom,2011-11-10 14:35:00,236,10,10,2.842,543.36,14,2011-11,1
575660,15297,United Kingdom,2011-11-10 14:38:00,76,9,9,2.53,149.8,14,2011-11,0
575661,12617,France,2011-11-10 14:39:00,210,39,41,1.928780487804878,352.98,14,2011-11,0
575668,18283,United Kingdom,2011-11-10 14:59:00,61,56,56,1.78125,108.4,14,2011-11,0
575671,12670,France,2011-11-10 15:03:00,333,20,20,3.226,665.46,15,2011-11,1
575673,14863,United Kingdom,2011-11-10 15:04:00,132,11,11,2.020909090909091,266.76,15,2011-11,0
575674,13468,United Kingdom,2011-11-10 15:06:00,54,7,7,4.462857142857143,125.38,15,2011-11,0
575675,18283,United Kingdom,2011-11-10 15:07:00,1,1,1,1.95,1.95,15,2011-11,0
575676,13499,United Kingdom,2011-11-10 15:09:00,578,8,8,2.19375,323.62,15,2011-11,0
575678,16169,United Kingdom,2011-11-10 15:23:00,449,29,29,2.5044827586206897,579.15,15,2011-11,1
575680,13148,United Kingdom,2011-11-10 15:23:00,485,41,41,2.705121951219512,677.09,15,2011-11,1
575681,16903,United Kingdom,2011-11-10 15:32:00,247,50,56,2.4151785714285716,363.2,15,2011-11,0
575682,12826,United Kingdom,2011-11-10 15:37:00,141,15,15,2.618666666666667,279.5,15,2011-11,0
575683,17389,United Kingdom,2011-11-10 15:51:00,954,18,18,4.723333333333333,3782.52,15,2011-11,1
575684,14397,United Kingdom,2011-11-10 15:57:00,266,6,6,1.7616666666666667,300.38,15,2011-11,0
575685,15694,United Kingdom,2011-11-10 15:57:00,162,9,9,3.703333333333333,600.1800000000001,15,2011-11,1
575686,17716,United Kingdom,2011-11-10 15:59:00,174,13,13,1.977692307692308,347.68,15,2011-11,0
575687,16126,United Kingdom,2011-11-10 16:03:00,1041,44,44,3.2770454545454544,2581.07,16,2011-11,1
575688,18230,United Kingdom,2011-11-10 16:15:00,154,11,11,1.9027272727272728,343.8,16,2011-11,0
575689,14829,United Kingdom,2011-11-10 16:16:00,88,8,8,2.74625,165.92,16,2011-11,0
575690,14189,United Kingdom,2011-11-10 16:20:00,208,19,19,1.8273684210526315,314.66,16,2011-11,0
575691,14180,United Kingdom,2011-11-10 16:21:00,34,9,9,8.566666666666666,179.55,16,2011-11,0
575692,12508,France,2011-11-10 16:27:00,202,47,51,1.648235294117647,274.8,16,2011-11,0
575693,16979,United Kingdom,2011-11-10 16:36:00,174,12,12,3.946666666666667,302.64,16,2011-11,0
575694,12748,United Kingdom,2011-11-10 16:38:00,127,44,44,2.0706818181818183,165.05,16,2011-11,0
575695,17502,United Kingdom,2011-11-10 16:39:00,94,11,11,3.2636363636363637,226.6,16,2011-11,0
575697,16094,United Kingdom,2011-11-10 16:51:00,60,6,6,1.64,77.63999999999999,16,2011-11,0
575698,16094,United Kingdom,2011-11-10 16:51:00,314,28,28,3.0275,431.56,16,2011-11,0
575700,15111,United Kingdom,2011-11-10 16:58:00,148,16,16,3.51375,329.68,16,2011-11,0
575701,13396,United Kingdom,2011-11-10 16:59:00,461,28,28,3.9282142857142857,973.72,16,2011-11,1
575702,17109,United Kingdom,2011-11-10 16:59:00,92,5,5,1.498,108.86,16,2011-11,0
575703,13767,United Kingdom,2011-11-10 16:59:00,902,11,11,2.9954545454545456,1735.3000000000002,16,2011-11,1
575705,15159,United Kingdom,2011-11-10 17:06:00,392,27,27,4.235185185185185,826.7,17,2011-11,1
575706,14713,United Kingdom,2011-11-10 17:13:00,248,49,49,2.0730612244897957,360.84,17,2011-11,0
575707,12538,Spain,2011-11-10 17:16:00,191,21,21,3.6433333333333335,363.95,17,2011-11,0
575708,13460,United Kingdom,2011-11-10 17:17:00,89,6,6,1.89,75.98,17,2011-11,0
575709,14646,Netherlands,2011-11-10 17:27:00,34,2,2,9.575,162.8,17,2011-11,0
575710,17901,United Kingdom,2011-11-10 17:29:00,24,19,19,5.328947368421052,110.38,17,2011-11,0
575711,14560,United Kingdom,2011-11-10 17:45:00,48,3,3,1.3966666666666665,65.28,17,2011-11,0
575712,13606,United Kingdom,2011-11-10 17:46:00,36,3,3,0.8366666666666666,30.119999999999997,17,2011-11,0
575713,13817,Germany,2011-11-10 17:49:00,148,15,15,2.938,254.28,17,2011-11,0
575718,16907,United Kingdom,2011-11-10 18:04:00,69,31,31,4.862580645161291,269.77,18,2011-11,0
575723,14748,United Kingdom,2011-11-10 18:33:00,162,14,14,2.2214285714285715,296.98,18,2011-11,0
575724,14608,United Kingdom,2011-11-10 18:37:00,119,6,6,4.3999999999999995,486.65,18,2011-11,1
575725,13098,United Kingdom,2011-11-10 18:46:00,1103,32,32,1.99875,1955.68,18,2011-11,1
575726,16791,United Kingdom,2011-11-10 19:12:00,245,84,85,2.5723529411764705,479.36,19,2011-11,1
575727,18135,United Kingdom,2011-11-10 19:32:00,60,3,3,2.35,129.6,19,2011-11,0
575728,14911,EIRE,2011-11-10 19:40:00,496,48,48,4.347291666666667,1003.03,19,2011-11,1
575729,17932,United Kingdom,2011-11-10 19:49:00,196,26,26,2.8607692307692307,397.06,19,2011-11,0
575730,14765,United Kingdom,2011-11-10 19:53:00,113,31,31,2.736774193548387,158.61,19,2011-11,0
575731,13230,United Kingdom,2011-11-10 20:01:00,82,36,37,2.6256756756756756,169.69,20,2011-11,0
575732,12712,Germany,2011-11-11 08:19:00,50,9,9,8.116666666666667,232.65,8,2011-11,0
575733,13810,Germany,2011-11-11 08:33:00,132,14,14,3.766428571428571,246.01,8,2011-11,0
575734,12384,Switzerland,2011-11-11 08:39:00,64,13,13,7.97,292.58000000000004,8,2011-11,0
575735,14156,EIRE,2011-11-11 08:46:00,153,17,17,5.788823529411765,370.8,8,2011-11,0
575736,12697,Sweden,2011-11-11 08:47:00,149,12,12,5.540833333333333,223.68,8,2011-11,0
575737,14789,United Kingdom,2011-11-11 08:59:00,116,6,6,2.056666666666666,197.64,8,2011-11,0
575738,16790,United Kingdom,2011-11-11 09:02:00,120,12,12,1.2583333333333333,138.92,9,2011-11,0
575740,18130,United Kingdom,2011-11-11 09:25:00,386,31,31,2.708709677419354,455.91,9,2011-11,0
575741,13727,United Kingdom,2011-11-11 09:46:00,42,6,6,2.9583333333333335,110.4,9,2011-11,0
575742,14309,United Kingdom,2011-11-11 09:46:00,180,16,16,2.111875,328.96000000000004,9,2011-11,0
575743,12757,Portugal,2011-11-11 10:01:00,166,7,7,2.087142857142857,305.3,10,2011-11,0
575744,14035,United Kingdom,2011-11-11 10:03:00,120,12,12,3.285833333333333,300.32,10,2011-11,0
575745,16458,United Kingdom,2011-11-11 10:14:00,110,10,10,1.828,203.6,10,2011-11,0
575747,12589,France,2011-11-11 10:19:00,223,25,25,4.2484,515.18,10,2011-11,1
575750,12600,Germany,2011-11-11 10:29:00,161,9,9,4.226666666666667,379.58,10,2011-11,0
575751,14911,EIRE,2011-11-11 10:32:00,840,47,47,2.592340425531915,1674.65,10,2011-11,1
575753,17841,United Kingdom,2011-11-11 10:41:00,148,73,75,1.8797333333333333,218.61,10,2011-11,0
575754,17295,United Kingdom,2011-11-11 10:43:00,52,17,17,3.395882352941176,120.54,10,2011-11,0
575755,17015,United Kingdom,2011-11-11 10:45:00,279,22,22,1.2722727272727274,272.58,10,2011-11,0
575756,18118,United Kingdom,2011-11-11 10:48:00,92,34,36,2.145277777777778,155.37,10,2011-11,0
575757,17295,United Kingdom,2011-11-11 10:49:00,71,22,22,2.4909090909090907,147.1,10,2011-11,0
575760,15965,United Kingdom,2011-11-11 10:50:00,247,68,80,2.1263750000000003,469.63,10,2011-11,1
575764,15965,United Kingdom,2011-11-11 11:02:00,26,2,2,1.25,32.5,11,2011-11,0
575765,17730,United Kingdom,2011-11-11 11:02:00,211,15,15,2.0846666666666667,325.01,11,2011-11,0
575766,12856,United Kingdom,2011-11-11 11:06:00,133,29,30,2.368666666666667,264.12,11,2011-11,0
575767,17348,United Kingdom,2011-11-11 11:11:00,161,53,57,2.0214035087719298,208.89,11,2011-11,0
575787,12518,Germany,2011-11-11 11:18:00,324,30,30,2.589,486.96,11,2011-11,1
575828,17162,United Kingdom,2011-11-11 11:34:00,136,15,15,4.504666666666666,251.8,11,2011-11,0
575830,14226,United Kingdom,2011-11-11 11:34:00,1,1,1,16.95,16.95,11,2011-11,0
575837,12748,United Kingdom,2011-11-11 11:37:00,334,40,48,1.6366666666666667,345.56,11,2011-11,0
575838,13999,United Kingdom,2011-11-11 11:38:00,151,21,21,3.3133333333333335,328.43,11,2011-11,0
575840,13137,United Kingdom,2011-11-11 11:56:00,407,63,65,1.9772307692307691,682.17,11,2011-11,1
575842,15024,United Kingdom,2011-11-11 12:01:00,191,25,28,2.3285714285714287,289.19,12,2011-11,0
575843,14446,United Kingdom,2011-11-11 12:02:00,121,33,33,2.0315151515151517,148.96,12,2011-11,0
575845,12598,France,2011-11-11 12:07:00,337,14,14,2.385,336.8,12,2011-11,0
575846,17364,United Kingdom,2011-11-11 12:07:00,622,80,80,2.517125,904.6,12,2011-11,1
575847,18209,United Kingdom,2011-11-11 12:07:00,58,8,8,3.24375,139.10000000000002,12,2011-11,0
575848,14178,United Kingdom,2011-11-11 12:10:00,232,55,55,1.6163636363636364,246.86,12,2011-11,0
575849,14790,United Kingdom,2011-11-11 12:11:00,217,13,13,1.244615384615385,216.74,12,2011-11,0
575850,17512,United Kingdom,2011-11-11 12:11:00,512,5,5,1.188,451.68,12,2011-11,0
575851,14662,United Kingdom,2011-11-11 12:13:00,256,69,70,1.961,229.09,12,2011-11,0
575852,17238,United Kingdom,2011-11-11 12:17:00,154,34,35,2.668285714285714,345.99,12,2011-11,0
575853,16912,United Kingdom,2011-11-11 12:18:00,31,7,7,6.061428571428571,156.43,12,2011-11,0
575854,14125,United Kingdom,2011-11-11 12:20:00,474,59,59,3.759661016949152,1091.28,12,2011-11,1
575855,14527,United Kingdom,2011-11-11 12:24:00,76,33,33,3.4224242424242424,198.29,12,2011-11,0
575856,16386,United Kingdom,2011-11-11 12:28:00,179,73,77,1.6812987012987013,241.47,12,2011-11,0
575866,16107,United Kingdom,2011-11-11 12:41:00,168,5,5,3.518,504.24,12,2011-11,1
575867,15034,United Kingdom,2011-11-11 12:44:00,595,100,100,2.2492,813.75,12,2011-11,1
575868,12985,United Kingdom,2011-11-11 12:44:00,841,52,52,2.131730769230769,754.38,12,2011-11,1
575869,14543,United Kingdom,2011-11-11 12:45:00,4,1,1,3.95,15.8,12,2011-11,0
575870,15557,United Kingdom,2011-11-11 12:46:00,213,16,19,3.7052631578947377,468.91,12,2011-11,0
575871,14911,EIRE,2011-11-11 12:52:00,259,20,20,5.4405,461.32,12,2011-11,0
575873,17677,United Kingdom,2011-11-11 12:53:00,396,4,4,1.62,640.84,12,2011-11,1
575874,17054,United Kingdom,2011-11-11 12:56:00,65,10,10,6.839,149.01,12,2011-11,0
575876,15608,United Kingdom,2011-11-11 13:20:00,108,2,2,0.955,122.4,13,2011-11,0
575877,14907,United Kingdom,2011-11-11 13:25:00,116,13,13,3.987692307692308,416.56000000000006,13,2011-11,0
575878,13588,United Kingdom,2011-11-11 13:29:00,13,2,2,0.405,5.43,13,2011-11,0
575880,12726,France,2011-11-11 13:35:00,763,36,36,1.9569444444444448,784.46,13,2011-11,1
575882,16671,United Kingdom,2011-11-11 13:40:00,144,1,1,1.06,152.64,13,2011-11,0
575884,12685,France,2011-11-11 13:46:00,203,22,22,3.0086363636363633,413.12,13,2011-11,0
