CustomerID,recency_days,frequency,total_quantity,unique_items,monetary,avg_order_value,country
17046,157,1,510,22,642.02,29.182727272727274,United Kingdom
17047,85,3,533,59,1100.9,16.93692307692308,United Kingdom
17048,118,3,485,41,925.35,21.519767441860463,United Kingdom
17049,3,9,2673,201,5655.03,17.839211356466876,United Kingdom
17050,96,6,1595,169,3185.64,10.342987012987011,United Kingdom
17051,194,1,179,40,240.89,5.735476190476191,United Kingdom
17052,28,1,251,72,399.09,4.808313253012048,United Kingdom
17053,131,1,122,13,498.48,38.34461538461539,United Kingdom
17054,28,5,804,64,1356.33,16.34132530120482,United Kingdom
17058,82,3,592,51,1179.89,19.030483870967743,United Kingdom
17059,30,5,1850,292,3080.39,5.9929766536964975,United Kingdom
17060,266,1,216,5,234.24,46.848,United Kingdom
17061,74,11,1526,57,5232.2300000000005,52.850808080808086,United Kingdom
17062,314,4,418,52,533.33,7.7294202898550735,United Kingdom
17063,21,7,770,66,1461.14,18.732564102564105,United Kingdom
17064,59,3,316,53,855.45,14.02377049180328,United Kingdom
17068,12,21,2164,116,4552.14,15.378851351351353,United Kingdom
17069,28,9,1506,111,2709.7000000000003,18.948951048951052,United Kingdom
17070,114,1,131,62,304.24,4.9070967741935485,United Kingdom
17071,28,9,1197,102,2429.03,17.350214285714287,United Kingdom
17073,18,4,759,142,1446.09,8.310862068965516,United Kingdom
17075,18,4,292,62,834.12,10.832727272727272,United Kingdom
17076,36,3,295,17,841.0799999999999,33.6432,United Kingdom
17078,36,2,788,28,378.2,13.507142857142856,United Kingdom
17079,78,1,24,2,118.8,59.400000000000006,United Kingdom
17080,22,2,166,8,287.62,35.9525,United Kingdom
17081,25,2,77,55,288.91,4.585873015873016,United Kingdom
17082,33,2,1049,75,2003.85,24.738888888888887,United Kingdom
17083,109,3,772,24,1405.78,27.034230769230767,United Kingdom
17084,35,2,1702,146,2747.99,18.442885906040267,United Kingdom
17085,123,5,785,115,1562.4,8.4,United Kingdom
17086,7,6,1859,76,2050.08,21.355,United Kingdom
17088,28,4,868,96,1991.01,17.313130434782607,United Kingdom
17090,4,7,903,45,1974.65,32.37131147540984,United Kingdom
17091,3,9,1746,119,3827.76,19.629538461538463,United Kingdom
17092,50,4,1130,99,1774.03,14.306693548387097,United Kingdom
17094,322,1,152,14,302.0,21.571428571428573,United Kingdom
17095,23,3,618,69,1324.16,17.894054054054056,United Kingdom
17096,15,4,339,46,1022.13,21.294375,United Kingdom
17097,2,8,459,153,954.42,4.523317535545024,Spain
17100,18,2,800,65,971.74,14.949846153846154,United Kingdom
17101,10,4,815,28,1621.73,38.61261904761905,United Kingdom
17102,262,1,2,1,25.5,25.5,United Kingdom
17105,159,2,693,80,665.78,7.397555555555555,United Kingdom
17107,33,6,4826,269,10797.48,25.955480769230768,United Kingdom
17109,29,6,588,107,881.29,7.597327586206896,United Kingdom
17110,165,1,50,12,163.29999999999998,13.608333333333333,United Kingdom
17111,47,1,282,29,231.61,7.986551724137931,United Kingdom
17114,6,8,215,85,801.12,6.5131707317073175,United Kingdom
17115,8,3,372,33,837.5,21.474358974358974,United Kingdom
17117,288,1,68,9,116.2,12.91111111111111,United Kingdom
17118,318,1,154,10,157.01999999999998,15.701999999999998,United Kingdom
17119,3,2,334,35,606.91,17.340285714285713,United Kingdom
17120,233,1,120,18,307.46,17.08111111111111,United Kingdom
17122,119,1,80,7,138.32,19.76,United Kingdom
17123,162,1,246,9,345.3,38.36666666666667,United Kingdom
17124,185,1,129,31,294.24,9.491612903225809,United Kingdom
17125,50,1,281,34,230.5,6.585714285714285,United Kingdom
17126,152,5,780,187,989.45,3.989717741935484,United Kingdom
17128,335,1,76,14,157.09,11.220714285714283,United Kingdom
17131,5,5,983,78,2463.17,18.38186567164179,United Kingdom
17133,16,7,2730,13,4892.240000000001,181.1940740740741,United Kingdom
17134,107,2,98,21,413.2,17.965217391304346,United Kingdom
17135,16,7,1224,34,1139.73,21.917884615384615,United Kingdom
17138,276,1,126,24,380.5,15.854166666666666,United Kingdom
17139,16,12,5176,309,10650.77,22.328658280922433,United Kingdom
17140,247,1,296,16,454.12,25.22888888888889,United Kingdom
17142,239,1,81,15,579.0,38.6,United Kingdom
17144,1,2,483,42,984.57,20.511875,United Kingdom
17146,106,3,212,33,749.78,21.422285714285714,United Kingdom
17147,23,4,882,68,1714.59,21.167777777777776,United Kingdom
17148,52,1,82,9,124.88,13.875555555555556,United Kingdom
17152,195,3,517,9,1689.5,120.67857142857144,United Kingdom
17153,24,1,104,14,213.78,15.27,United Kingdom
17154,75,1,490,23,329.34,14.319130434782608,United Kingdom
17155,18,2,242,19,251.7,12.585,United Kingdom
17157,8,2,172,11,319.0,24.53846153846154,United Kingdom
17158,32,3,778,53,1266.97,18.91,United Kingdom
17159,22,3,1111,96,1538.88,15.236435643564358,United Kingdom
17160,31,6,2856,111,3518.03,15.362576419213974,United Kingdom
17162,29,10,1001,81,1715.46,16.494807692307692,United Kingdom
17163,22,2,66,3,293.1,58.620000000000005,United Kingdom
17164,33,7,1501,92,2467.35,17.134375,United Kingdom
17165,284,1,100,10,158.68,15.868,United Kingdom
17166,39,2,78,11,206.34,17.195,United Kingdom
17169,58,2,526,51,835.78,15.477407407407409,United Kingdom
17171,289,1,185,16,224.91,14.056875,United Kingdom
17172,79,1,480,15,317.76,21.184,United Kingdom
17173,5,8,1122,36,3766.6,43.79767441860465,United Kingdom
17174,218,1,41,4,59.9,14.975,United Kingdom
17175,44,4,866,42,1443.69,22.915714285714287,United Kingdom
17176,202,1,170,15,306.13,20.408666666666665,United Kingdom
17179,178,3,290,56,711.79,8.897375,United Kingdom
17180,56,4,670,91,783.97,6.27176,United Kingdom
17181,57,2,241,23,239.92,10.431304347826089,United Kingdom
17183,8,6,1296,42,3347.31,45.85356164383562,United Kingdom
17186,47,2,200,1,144.0,72.0,United Kingdom
17187,227,1,144,10,203.95,20.395,United Kingdom
17188,11,7,1328,71,2474.23,29.455119047619046,United Kingdom
17189,106,2,226,52,383.75,6.395833333333333,United Kingdom
17190,59,2,161,19,444.74,23.40736842105263,United Kingdom
17191,28,7,1166,163,2093.68,8.871525423728812,United Kingdom
17193,36,7,1254,17,1699.3000000000002,53.103125000000006,United Kingdom
17194,274,2,119,26,262.62,9.055862068965515,United Kingdom
17197,30,1,191,29,1013.01,34.93137931034483,United Kingdom
17198,24,3,357,89,692.22,7.210625,United Kingdom
17201,54,1,231,38,289.78,7.62578947368421,United Kingdom
17203,36,6,2846,116,3560.08,24.05459459459459,United Kingdom
17204,175,4,646,44,1564.56,27.448421052631577,United Kingdom
17205,54,1,884,13,384.08,29.544615384615383,United Kingdom
17206,53,1,76,7,204.24,29.177142857142854,United Kingdom
17211,27,8,1323,150,2317.2200000000003,10.982085308056874,United Kingdom
17212,253,1,147,4,226.85,56.7125,United Kingdom
17213,40,7,1176,85,2781.23,17.71484076433121,United Kingdom
17214,60,6,272,79,1059.12,10.486336633663369,United Kingdom
17217,234,1,24,9,113.5,12.61111111111111,United Kingdom
17218,4,10,955,146,1951.97,7.202841328413284,United Kingdom
17219,32,1,89,24,114.23,4.5692,United Kingdom
17220,24,14,1897,303,3187.55,6.8255888650963605,United Kingdom
17221,7,2,287,59,334.48,5.39483870967742,United Kingdom
17222,65,1,122,27,328.65,12.17222222222222,United Kingdom
17223,310,2,110,43,416.89,8.685208333333334,United Kingdom
17226,309,1,406,21,393.49,18.73761904761905,United Kingdom
17227,19,6,741,28,939.32,19.985531914893617,United Kingdom
17228,16,8,1532,140,1906.09,9.16389423076923,United Kingdom
17229,96,2,185,39,318.76,6.782127659574468,United Kingdom
17230,264,8,1651,51,3638.41,52.73057971014492,United Kingdom
17231,12,10,1724,292,3124.72,5.884595103578154,United Kingdom
17232,3,2,202,30,417.77,11.936285714285711,United Kingdom
17233,35,1,131,25,190.88,7.6352,United Kingdom
17234,183,1,55,14,149.89,10.706428571428573,United Kingdom
17235,25,2,224,24,550.06,18.96758620689655,United Kingdom
17236,13,6,474,88,916.13,8.725047619047618,United Kingdom
17237,11,2,105,18,314.69,16.562631578947368,United Kingdom
17238,3,17,1807,297,3719.1,6.701081081081081,United Kingdom
17239,313,1,150,15,382.5,25.5,United Kingdom
17242,108,2,611,30,1135.04,28.376,United Kingdom
17243,1,26,3320,180,8540.05,22.067312661498708,United Kingdom
17244,53,1,616,31,954.9,30.80322580645161,United Kingdom
17245,205,1,75,9,171.45,19.049999999999997,United Kingdom
17247,15,1,105,53,280.09000000000003,5.186851851851852,United Kingdom
17248,120,1,213,68,318.65000000000003,4.618115942028986,United Kingdom
17250,4,2,167,55,381.97,6.820892857142858,United Kingdom
17251,363,1,108,37,269.83,7.2927027027027025,United Kingdom
17252,117,2,192,86,348.91,4.057093023255814,United Kingdom
17253,18,1,43,18,178.26,9.903333333333332,United Kingdom
17254,5,2,251,100,271.19,2.443153153153153,United Kingdom
17255,41,2,227,69,291.48,3.9389189189189193,United Kingdom
17256,107,2,141,12,240.0,15.0,United Kingdom
17259,148,2,388,104,581.23,5.010603448275862,United Kingdom
17262,52,5,367,9,1253.36,104.44666666666669,United Kingdom
17263,208,1,36,23,63.44,2.758260869565217,United Kingdom
17265,139,2,389,106,550.01,4.50827868852459,United Kingdom
17266,2,3,153,60,296.58,4.062739726027397,United Kingdom
17267,127,2,158,37,317.2,8.572972972972973,United Kingdom
17268,108,4,844,3,763.64,127.27333333333333,United Kingdom
17272,42,4,1778,70,2148.63,18.847631578947368,United Kingdom
17274,35,1,77,24,107.82,4.312799999999999,United Kingdom
17277,228,2,430,67,1065.35,15.43985507246377,United Kingdom
17278,241,1,179,15,246.04,16.402666666666665,United Kingdom
17279,58,1,48,8,187.83,20.87,United Kingdom
17282,130,3,1866,79,1685.46,18.937752808988765,United Kingdom
17284,60,6,1362,229,1647.48,5.661443298969072,United Kingdom
17286,22,1,117,44,151.37,3.440227272727273,United Kingdom
17287,26,7,556,88,1049.06,8.598852459016394,United Kingdom
17288,9,7,1201,118,1417.63,10.125928571428572,United Kingdom
17289,32,3,513,86,931.02,8.952115384615384,United Kingdom
17290,4,2,397,92,513.01,5.343854166666667,United Kingdom
17291,308,1,72,1,550.8000000000001,550.8000000000001,United Kingdom
17293,8,9,1135,93,1854.06,14.04590909090909,United Kingdom
17295,29,3,293,53,547.0,8.044117647058824,United Kingdom
17297,17,1,65,49,128.18,2.615918367346939,United Kingdom
17298,101,2,387,30,498.42,16.614,United Kingdom
17299,12,4,668,50,656.61,11.938363636363636,United Kingdom
17301,21,1,137,59,163.24,2.7667796610169493,United Kingdom
17302,15,5,575,68,1135.63,14.375063291139242,United Kingdom
17303,361,1,144,53,250.04,4.717735849056604,United Kingdom
17306,11,19,11491,13,8631.31,130.77742424242425,United Kingdom
17309,95,1,41,11,82.75,6.895833333333333,United Kingdom
17311,78,2,1005,55,1384.85,25.179090909090903,United Kingdom
17312,139,3,372,11,644.3,46.021428571428565,United Kingdom
17313,31,1,1402,24,2328.84,97.035,United Kingdom
17314,25,8,1896,120,2527.92,19.297099236641223,United Kingdom
17315,2,38,3863,256,6281.23,13.335944798301483,United Kingdom
17317,46,3,1146,8,2600.34,288.9266666666667,United Kingdom
17320,100,3,634,57,1200.62,16.446849315068494,United Kingdom
17321,8,2,364,94,657.16,6.637979797979797,United Kingdom
17323,15,7,760,125,906.52,4.648820512820513,United Kingdom
17324,18,4,843,43,986.48,20.132244897959183,United Kingdom
17325,280,1,60,6,96.8,16.133333333333333,United Kingdom
17329,14,2,142,29,523.11,15.851818181818182,United Kingdom
17330,23,2,120,5,363.9,60.65,United Kingdom
17331,124,1,16,1,175.2,175.2,United Kingdom
17333,86,1,375,28,494.25,17.651785714285715,United Kingdom
17334,302,2,315,11,307.02,27.91090909090909,United Kingdom
17337,151,4,1247,421,1981.06,3.802418426103647,United Kingdom
17338,17,8,3059,389,6493.54,9.00629680998613,United Kingdom
17339,94,2,152,9,243.36,27.040000000000003,United Kingdom
17340,30,11,5967,229,12353.29,30.352063882063884,United Kingdom
17341,157,3,443,147,682.29,4.3457961783439485,United Kingdom
17343,355,1,56,17,193.64,11.390588235294118,United Kingdom
17344,46,1,65,31,157.62,5.0845161290322585,United Kingdom
17345,15,4,341,70,519.6899999999999,6.261325301204819,United Kingdom
17346,4,15,1617,299,2622.88,5.430393374741201,United Kingdom
17347,86,1,216,1,228.96,228.96,United Kingdom
17348,15,5,1398,180,1156.6,5.430046948356807,United Kingdom
17349,179,1,102,8,98.25,12.28125,United Kingdom
17350,8,4,770,66,1281.32,18.30457142857143,United Kingdom
17351,36,3,113,22,587.15,21.746296296296297,United Kingdom
17353,129,2,1200,5,1740.0,217.5,United Kingdom
17354,51,1,1006,15,1393.06,87.06625,United Kingdom
17356,312,1,166,19,178.22,9.38,United Kingdom
17357,24,2,152,41,384.39,8.736136363636364,United Kingdom
17358,303,2,190,55,360.81,6.220862068965517,United Kingdom
17359,11,1,161,13,127.86,8.524,United Kingdom
17360,17,3,328,113,568.24,4.54592,United Kingdom
17361,49,3,157,26,488.2,16.834482758620688,United Kingdom
17362,239,2,191,30,312.23,8.920857142857143,United Kingdom
17364,1,11,2692,288,4462.68,10.991822660098522,United Kingdom
17365,13,8,4749,278,4767.36,10.252387096774193,United Kingdom
17367,238,1,149,33,167.55,5.077272727272728,United Kingdom
17368,23,8,1377,93,1878.87,17.559532710280372,United Kingdom
17370,73,4,540,31,446.18,13.52060606060606,United Kingdom
17371,17,3,151,83,418.4,4.865116279069767,United Kingdom
17372,41,8,747,215,1337.18,5.3274103585657375,United Kingdom
17373,40,4,408,47,646.92,11.349473684210526,United Kingdom
17374,219,2,85,24,495.77,17.70607142857143,United Kingdom
17375,199,3,367,63,400.1,5.798550724637681,United Kingdom
17376,71,2,86,23,203.2,8.466666666666667,United Kingdom
17377,24,20,2038,190,4058.32,10.045346534653463,United Kingdom
17379,11,1,623,71,389.72,4.996410256410257,United Kingdom
17381,9,29,25649,40,20275.61,186.01477064220185,United Kingdom
17382,65,1,25,2,65.4,32.7,United Kingdom
17383,4,1,148,49,193.39,3.946734693877551,United Kingdom
17384,19,2,88,12,336.40000000000003,22.42666666666667,United Kingdom
17385,15,1,197,42,256.11,5.691333333333334,United Kingdom
17386,8,6,1902,23,2686.42,95.94357142857145,United Kingdom
17387,20,2,522,71,746.81,9.826447368421052,United Kingdom
17388,78,4,1068,13,1259.56,83.97066666666666,United Kingdom
17389,1,34,7612,45,31833.68,149.45389671361502,United Kingdom
17391,164,2,480,2,508.8,169.6,United Kingdom
17392,307,2,277,53,417.27,7.45125,United Kingdom
17394,219,1,241,4,203.87,50.967499999999994,United Kingdom
17396,39,8,2005,24,7330.8,271.5111111111111,United Kingdom
17397,22,2,250,88,681.41,7.65629213483146,United Kingdom
17398,115,3,310,30,653.38,17.19421052631579,United Kingdom
17400,126,5,1088,175,2097.84,10.18368932038835,United Kingdom
17402,5,13,701,33,2633.85,44.641525423728815,United Kingdom
17403,36,1,111,32,263.92,8.2475,United Kingdom
17404,4,15,32748,111,31906.82,161.14555555555555,Sweden
17405,1,3,726,77,1031.41,12.57817073170732,United Kingdom
17406,333,3,780,99,2184.42,19.67945945945946,United Kingdom
17408,163,1,3,2,32.65,16.325,United Kingdom
17409,185,2,105,13,771.85,59.37307692307692,United Kingdom
17410,16,5,616,57,1214.72,18.98,United Kingdom
17411,12,3,306,39,778.94,18.998536585365855,United Kingdom
17412,3,7,738,48,1258.06,19.061515151515152,United Kingdom
17414,44,2,2100,5,778.0,129.66666666666666,United Kingdom
17415,80,1,114,14,507.84,36.27428571428571,United Kingdom
17416,30,7,4302,186,6893.42,25.626096654275095,United Kingdom
17418,42,2,289,29,463.46,15.448666666666668,United Kingdom
17419,11,12,1876,155,4226.57,20.517330097087378,United Kingdom
17420,50,3,265,28,598.83,19.961,United Kingdom
17422,16,6,2253,93,1979.37,16.917692307692306,United Kingdom
17423,46,2,459,26,698.41,26.861923076923077,United Kingdom
17425,19,2,407,42,759.1700000000001,17.65511627906977,United Kingdom
17426,8,6,3094,179,5037.26,18.58767527675277,United Kingdom
17427,72,1,34,2,100.8,50.4,United Kingdom
17428,1,28,9474,252,17256.85,52.61234756097561,United Kingdom
17429,128,3,624,36,524.9200000000001,13.459487179487182,United Kingdom
17430,33,2,190,14,265.76,18.982857142857146,United Kingdom
17431,313,1,292,41,403.3,9.37906976744186,United Kingdom
17432,18,2,207,44,365.76,7.62,United Kingdom
17433,88,1,185,53,303.15999999999997,5.6140740740740736,United Kingdom
17434,2,7,1693,100,2373.82,17.715074626865672,United Kingdom
17436,2,2,90,7,216.3,24.03333333333333,United Kingdom
17438,254,1,103,17,388.4500000000001,22.85,United Kingdom
17440,157,3,246,3,186.42,37.284000000000006,United Kingdom
17442,37,6,1496,96,2248.56,16.656,United Kingdom
17443,220,1,504,1,534.24,534.24,Canada
17444,148,3,2119,132,2940.04,21.778074074074073,Canada
17446,177,2,198,6,120.9,13.433333333333334,United Kingdom
17447,40,2,443,33,541.53,15.0425,United Kingdom
17449,2,7,1121,178,2519.21,9.127572463768116,United Kingdom
17450,8,46,69973,124,194390.79,578.5440178571429,United Kingdom
17451,1,7,1203,83,1721.4,17.214000000000002,United Kingdom
17453,18,2,219,19,486.72,25.616842105263157,United Kingdom
17454,192,4,243,57,517.53,8.484098360655738,United Kingdom
17455,204,1,66,8,131.7,16.4625,United Kingdom
17456,365,1,222,17,249.86,14.69764705882353,United Kingdom
17457,127,5,826,14,1737.7,91.4578947368421,United Kingdom
17458,15,1,170,52,316.5,5.861111111111111,United Kingdom
17459,43,2,537,88,657.3,5.921621621621621,United Kingdom
17460,94,6,236,18,622.4300000000001,21.463103448275863,United Kingdom
17461,23,3,770,104,735.82,6.941698113207548,United Kingdom
17462,60,2,227,25,675.6899999999999,25.025555555555552,United Kingdom
17463,16,5,1086,162,1875.86,9.018557692307692,United Kingdom
17464,158,1,220,9,289.96000000000004,32.21777777777778,United Kingdom
17466,10,2,306,41,763.28,18.61658536585366,United Kingdom
17468,10,2,116,5,137.0,27.4,United Kingdom
17469,16,5,787,61,1870.97,21.261022727272728,United Kingdom
17470,45,5,1675,67,1125.07,14.42397435897436,United Kingdom
17472,191,3,455,142,697.54,4.0088505747126435,United Kingdom
17475,79,1,178,14,194.37,13.883571428571427,United Kingdom
17480,78,1,338,29,511.82,17.64896551724138,United Kingdom
17481,4,4,1061,69,1255.59,15.312073170731706,United Kingdom
17483,65,3,191,18,414.04,19.716190476190476,United Kingdom
17486,261,1,191,24,396.87,16.53625,United Kingdom
17489,59,2,428,28,376.64,12.987586206896552,United Kingdom
17490,1,7,1134,63,2092.32,27.530526315789476,United Kingdom
17491,1,10,2013,72,3558.87,32.65018348623853,United Kingdom
17492,248,1,155,12,374.57,31.214166666666667,United Kingdom
17495,8,2,229,21,497.56,18.42814814814815,United Kingdom
17496,359,1,79,10,271.05,27.105,United Kingdom
17498,76,1,394,17,272.22,16.01294117647059,United Kingdom
17499,290,1,711,40,622.88,15.572,United Kingdom
17500,17,3,17,3,1138.0,227.6,United Kingdom
17501,221,2,160,18,288.6,16.033333333333335,United Kingdom
17502,9,4,376,25,689.1,24.610714285714288,United Kingdom
17503,3,2,486,36,558.96,14.709473684210527,United Kingdom
17504,206,9,1664,112,2997.0299999999997,23.59866141732283,United Kingdom
17505,162,2,556,48,1145.84,22.035384615384615,United Kingdom
17506,76,1,139,14,302.2,21.585714285714285,United Kingdom
17507,262,2,359,79,605.58,6.881590909090909,United Kingdom
17508,281,1,289,22,387.31,17.605,Greece
17509,58,8,3512,75,6083.64,16.713296703296706,United Kingdom
17510,25,1,214,20,308.48,15.424,United Kingdom
17511,3,31,64549,453,91062.38,94.5611422637591,United Kingdom
17512,29,10,2753,61,2924.99,27.85704761904762,United Kingdom
17513,72,1,254,6,513.2,85.53333333333335,United Kingdom
17514,128,1,135,40,208.65,5.2162500000000005,United Kingdom
17515,31,4,243,49,639.02,7.345057471264368,United Kingdom
17516,15,5,414,113,764.88,5.665777777777778,United Kingdom
17517,309,1,102,11,153.94,13.994545454545454,United Kingdom
17519,17,6,1236,60,1844.02,22.488048780487805,United Kingdom
17520,54,1,365,30,546.81,18.226999999999997,United Kingdom
17521,30,3,519,38,723.21,16.071333333333335,United Kingdom
17522,2,5,1034,59,1070.71,14.667260273972603,United Kingdom
17523,11,4,872,25,652.74,19.78,United Kingdom
17524,361,1,90,6,145.0,24.166666666666668,United Kingdom
17525,360,1,82,9,422.7000000000001,46.96666666666667,United Kingdom
17526,5,4,310,17,1195.9,62.942105263157885,United Kingdom
17527,54,4,488,45,939.37,19.98659574468085,United Kingdom
17528,1,8,2138,183,3628.5,14.34189723320158,United Kingdom
17530,1,10,1514,306,2367.12,6.069538461538461,United Kingdom
17531,190,1,136,14,296.7,21.192857142857143,United Kingdom
17534,54,1,103,9,223.36,24.817777777777778,United Kingdom
17535,280,1,136,13,164.4,12.646153846153847,United Kingdom
17536,177,1,6,3,76.5,25.5,United Kingdom
17537,30,2,699,74,887.67,11.99554054054054,United Kingdom
17538,26,1,134,9,98.42,10.935555555555556,United Kingdom
17540,25,2,194,20,578.9,23.156,United Kingdom
17542,270,1,134,24,170.75,6.83,United Kingdom
17545,43,3,337,122,642.32,4.555460992907801,United Kingdom
17548,234,1,58,5,103.3,20.66,United Kingdom
17549,24,2,210,5,148.86,24.81,United Kingdom
17550,197,3,86,42,267.16,6.360952380952382,United Kingdom
17551,359,1,142,39,290.34,7.444615384615384,United Kingdom
17552,60,4,719,43,930.41,18.987959183673468,United Kingdom
17553,130,1,1048,2,1487.6,743.8,United Kingdom
17554,1,5,1763,58,1952.45,22.18693181818182,United Kingdom
17555,20,2,348,101,480.31,4.574380952380952,United Kingdom
17556,206,1,101,6,157.9,26.316666666666663,United Kingdom
17557,14,3,306,27,541.46,15.92529411764706,United Kingdom
17560,95,4,635,22,854.95,32.88269230769231,United Kingdom
17561,19,1,144,44,165.12,3.669333333333334,United Kingdom
17562,14,7,817,48,1122.38,17.81555555555556,United Kingdom
17564,24,3,146,38,454.01,9.265510204081632,United Kingdom
17566,8,2,497,113,869.77,6.125140845070423,United Kingdom
17567,7,8,2632,110,4331.48,26.251393939393935,United Kingdom
17569,332,1,159,29,344.14,11.866896551724135,United Kingdom
17571,50,4,876,247,1425.67,5.260774907749078,United Kingdom
17572,71,4,95,7,226.75,18.895833333333332,United Kingdom
17573,29,3,308,24,380.6,15.224,United Kingdom
17574,243,1,77,8,185.65,23.20625,United Kingdom
17576,8,19,1967,245,3564.83,8.86773631840796,United Kingdom
17578,218,1,138,5,143.46,28.692,United Kingdom
17579,5,3,258,46,448.9,8.978000000000002,United Kingdom
17580,253,3,88,43,215.72,4.793777777777778,United Kingdom
17581,1,25,5915,229,11025.24,25.11444191343963,United Kingdom
17582,236,1,123,28,175.27,6.043793103448277,United Kingdom
17584,7,2,458,30,1242.3,35.494285714285716,United Kingdom
17585,109,4,1650,176,1116.68,5.368653846153847,United Kingdom
17588,100,3,676,19,1240.2,53.92173913043479,United Kingdom
17589,60,4,1631,172,2404.17,9.502648221343874,United Kingdom
17590,2,3,822,162,1468.02,7.489897959183673,United Kingdom
17591,73,7,1000,81,2203.67,14.03611464968153,United Kingdom
17593,4,5,3089,190,3923.86,18.50877358490566,United Kingdom
17594,85,2,550,42,993.18,19.8636,United Kingdom
17595,12,2,228,68,386.69,4.715731707317073,United Kingdom
17596,23,7,4376,168,2806.69,10.591283018867925,United Kingdom
17597,214,1,1176,55,2044.37,37.17036363636364,United Kingdom
17600,18,1,144,13,161.67000000000002,12.436153846153848,United Kingdom
17601,239,1,103,9,116.01,12.89,United Kingdom
17602,2,6,4116,335,5054.42,9.173176043557168,United Kingdom
17603,78,1,74,11,394.72,35.88363636363636,United Kingdom
17604,217,2,169,57,309.36,4.91047619047619,United Kingdom
17608,33,2,229,54,191.99,3.4283928571428572,United Kingdom
17609,41,5,719,199,1105.78,4.745836909871245,United Kingdom
17611,7,15,2550,440,3961.12,6.986102292768959,United Kingdom
17612,53,6,1808,116,2048.45,15.173703703703705,United Kingdom
17613,23,14,2490,211,4544.55,14.851470588235294,United Kingdom
17614,57,1,235,97,386.32,3.9420408163265304,United Kingdom
17615,130,3,140,13,329.6,23.542857142857144,United Kingdom
17616,174,3,224,1,571.1999999999999,190.4,United Kingdom
17618,6,3,319,56,930.28,13.884776119402984,United Kingdom
17619,312,1,124,71,214.37,2.896891891891892,United Kingdom
17620,60,1,60,4,81.44,20.36,United Kingdom
17621,21,3,514,24,1379.9,53.073076923076925,United Kingdom
17623,33,1,265,33,527.0500000000001,15.971212121212124,United Kingdom
17624,15,2,554,49,843.48,16.869600000000002,United Kingdom
17625,18,4,1180,223,2020.4,6.602614379084968,United Kingdom
17628,81,1,79,5,75.75,15.15,United Kingdom
17629,6,8,1629,106,1814.12,14.748943089430892,United Kingdom
17630,170,2,158,24,503.6,19.369230769230768,United Kingdom
17631,2,3,334,39,528.33,13.546923076923076,United Kingdom
17633,31,4,644,59,1324.84,18.92628571428571,United Kingdom
17634,36,9,838,209,2358.59,7.96820945945946,United Kingdom
17636,19,1,182,20,285.56,14.278,United Kingdom
17637,31,2,280,35,547.0600000000001,15.630285714285716,United Kingdom
17639,276,1,49,7,108.5,15.5,United Kingdom
17640,87,1,250,5,621.66,124.332,United Kingdom
17642,120,2,474,34,712.29,17.80725,United Kingdom
17643,373,1,71,8,101.55,12.69375,United Kingdom
17644,1,11,1793,102,2895.64,18.443566878980892,United Kingdom
17646,219,3,323,46,1008.39,19.77235294117647,United Kingdom
17647,65,1,30,7,133.06,19.00857142857143,United Kingdom
17648,61,4,487,81,1797.5,19.752747252747252,United Kingdom
17649,138,1,399,52,868.49,16.70173076923077,United Kingdom
17650,21,1,150,8,166.08,20.76,United Kingdom
17651,12,10,3112,149,3945.0,17.004310344827587,United Kingdom
17652,25,12,2509,118,4867.72,18.794285714285714,United Kingdom
17653,37,4,1409,44,1207.56,27.44454545454545,United Kingdom
17654,277,1,41,22,117.55,5.343181818181818,United Kingdom
17655,11,7,1116,66,2638.94,28.99934065934066,United Kingdom
17656,73,5,1399,67,1674.69,20.423048780487804,United Kingdom
17658,26,2,616,17,595.42,31.337894736842102,United Kingdom
17659,17,12,1525,127,2999.46,18.98392405063291,United Kingdom
17660,141,1,121,37,178.75,4.703947368421052,United Kingdom
17663,26,7,797,63,1802.91,20.96406976744186,United Kingdom
17664,19,2,604,41,604.64,14.061395348837207,United Kingdom
17666,4,2,596,14,728.16,40.45333333333333,United Kingdom
17667,66,5,1033,85,2055.51,17.71991379310345,United Kingdom
17668,1,2,93,14,347.75,23.183333333333337,United Kingdom
17669,43,7,1916,45,3406.7200000000003,50.09882352941177,United Kingdom
17670,228,1,110,11,205.7,18.7,United Kingdom
17671,16,4,772,40,1572.71,29.67377358490566,United Kingdom
17672,50,2,1690,105,3178.17,28.892454545454545,United Kingdom
17673,2,6,1462,118,1594.97,7.316376146788991,United Kingdom
17674,74,2,672,19,551.04,20.40888888888889,United Kingdom
17675,1,31,8360,239,20374.28,28.89968794326241,United Kingdom
17676,4,6,922,49,1371.18,17.807532467532468,United Kingdom
17677,2,30,9772,178,16345.38,53.94514851485148,United Kingdom
17678,264,1,207,16,298.11,18.631875,United Kingdom
17679,53,2,729,29,1992.11,66.40366666666667,United Kingdom
17680,24,1,96,11,184.4,16.763636363636365,United Kingdom
17682,10,6,1367,48,2474.33,20.968898305084743,United Kingdom
17684,44,1,145,15,239.40999999999997,15.960666666666665,United Kingdom
17685,17,7,1907,88,3155.83,24.849055118110236,United Kingdom
17686,7,7,2478,205,5739.46,20.06804195804196,United Kingdom
17690,30,15,1769,186,4726.8,18.757142857142856,United Kingdom
17691,358,2,134,18,290.40000000000003,15.28421052631579,United Kingdom
